INTERVAL_DATETIME,REGIONID,POWER
2020-01-26,VIC1,1120.536
2020-01-27,NSW1,1613.564
2020-01-27,QLD1,1738.957
2020-01-27,SA1,896.957
2020-01-27,TAS1,90.615
2020-01-27,VIC1,1311.206
2020-01-28,NSW1,1479.409
2020-01-28,QLD1,1516.858
2020-01-28,SA1,862.243
2020-01-28,TAS1,98.271
2020-01-28,VIC1,1335.355
2020-01-29,NSW1,1500.673
2020-01-29,QLD1,1811.069
2020-01-29,SA1,900.637
2020-01-29,TAS1,112.642
2020-01-29,VIC1,1361.968
2020-01-30,NSW1,1692.554
2020-01-30,QLD1,1729.537
2020-01-30,SA1,864.079
2020-01-30,TAS1,113.238
2020-01-30,VIC1,1364.726
2020-01-31,NSW1,1722.474
2020-01-31,QLD1,1775.791
2020-01-31,SA1,509.183
2020-01-31,TAS1,102.251
2020-01-31,VIC1,1084.04
2020-02-01,NSW1,1641.54
2020-02-01,QLD1,1885.349
2020-02-01,SA1,261.449
2020-02-01,TAS1,58.751
2020-02-01,VIC1,378.342
2020-02-02,NSW1,1496.868
2020-02-02,QLD1,2013.474
2020-02-02,SA1,743.372
2020-02-02,TAS1,97.527
2020-02-02,VIC1,1112.913
2020-02-03,NSW1,1649.619
2020-02-03,QLD1,2052.594
2020-02-03,SA1,601.206
2020-02-03,TAS1,105.918
2020-02-03,VIC1,1274.147
2020-02-04,NSW1,1276.006
2020-02-04,QLD1,1053.128
2020-02-04,SA1,910.195
2020-02-04,TAS1,111.101
2020-02-04,VIC1,1459.467
2020-02-05,NSW1,1281.147
2020-02-05,QLD1,837.199
2020-02-05,SA1,915.211
2020-02-05,TAS1,105.94
2020-02-05,VIC1,1408.482
2020-02-06,NSW1,716.482
2020-02-06,QLD1,1072.567
2020-02-06,SA1,893.145
2020-02-06,TAS1,100.384
2020-02-06,VIC1,1356.215
2020-02-07,NSW1,654.223
2020-02-07,QLD1,1577.092
2020-02-07,SA1,574.556
2020-02-07,TAS1,80.56
2020-02-07,VIC1,1122.1
2020-02-08,NSW1,635.458
2020-02-08,QLD1,1574.831
2020-02-08,SA1,839.648
2020-02-08,TAS1,85.474
2020-02-08,VIC1,1350.162
2020-02-09,NSW1,379.412
2020-02-09,QLD1,1386.222
2020-02-09,SA1,836.081
2020-02-09,TAS1,90.7
2020-02-09,VIC1,1104.122
2020-02-10,NSW1,1240.52
2020-02-10,QLD1,1583.143
2020-02-10,SA1,862.882
2020-02-10,TAS1,43.383
2020-02-10,VIC1,864.686
2020-02-11,NSW1,1503.944
2020-02-11,QLD1,1415.976
2020-02-11,SA1,844.652
2020-02-11,TAS1,75.674
2020-02-11,VIC1,974.616
2020-02-12,NSW1,1008.912
2020-02-12,QLD1,1121.638
2020-02-12,SA1,710.127
2020-02-12,TAS1,87.109
2020-02-12,VIC1,1033.324
2020-02-13,NSW1,1022.833
2020-02-13,QLD1,1064.7
2020-02-13,SA1,861.742
2020-02-13,TAS1,97.901
2020-02-13,VIC1,1271.76
2020-02-14,NSW1,1533.797
2020-02-14,QLD1,1721.532
2020-02-14,SA1,548.835
2020-02-14,TAS1,70.258
2020-02-14,VIC1,1044.958
2020-02-15,NSW1,1432.15
2020-02-15,QLD1,1675.277
2020-02-15,SA1,536.304
2020-02-15,TAS1,84.326
2020-02-15,VIC1,506.292
2020-02-16,NSW1,1329.667
2020-02-16,QLD1,1912.144
2020-02-16,SA1,859.568
2020-02-16,TAS1,116.697
2020-02-16,VIC1,1232.146
2020-02-17,NSW1,890.337
2020-02-17,QLD1,1828.661
2020-02-17,SA1,862.085
2020-02-17,TAS1,116.578
2020-02-17,VIC1,1346.17
2020-02-18,NSW1,1647.04
2020-02-18,QLD1,1871.916
2020-02-18,SA1,778.815
2020-02-18,TAS1,80.1
2020-02-18,VIC1,659.658
2020-02-19,NSW1,1644.095
2020-02-19,QLD1,1676.793
2020-02-19,SA1,761.247
2020-02-19,TAS1,86.729
2020-02-19,VIC1,937.145
2020-02-20,NSW1,1621.757
2020-02-20,QLD1,1939.236
2020-02-20,SA1,703.492
2020-02-20,TAS1,101.505
2020-02-20,VIC1,1017.638
2020-02-21,NSW1,1274.365
2020-02-21,QLD1,1574.973
2020-02-21,SA1,860.388
2020-02-21,TAS1,86.649
2020-02-21,VIC1,1102.121
2020-02-22,NSW1,1024.78
2020-02-22,QLD1,1245.496
2020-02-22,SA1,877.375
2020-02-22,TAS1,110.818
2020-02-22,VIC1,1410.012
2020-02-23,NSW1,919.786
2020-02-23,QLD1,820.944
2020-02-23,SA1,861.683
2020-02-23,TAS1,106.323
2020-02-23,VIC1,1329.889
2020-02-24,NSW1,1268.965
2020-02-24,QLD1,1086.018
2020-02-24,SA1,816.812
2020-02-24,TAS1,69.323
2020-02-24,VIC1,858.602
2020-02-25,NSW1,1564.594
2020-02-25,QLD1,1387.373
2020-02-25,SA1,872.338
2020-02-25,TAS1,105.766
2020-02-25,VIC1,864.204
2020-02-26,NSW1,1342.293
2020-02-26,QLD1,1606.259
2020-02-26,SA1,646.542
2020-02-26,TAS1,99.045
2020-02-26,VIC1,1188.286
2020-02-27,NSW1,1509.505
2020-02-27,QLD1,1625.934
2020-02-27,SA1,782.546
2020-02-27,TAS1,79.289
2020-02-27,VIC1,1067.557
2020-02-28,NSW1,1906.018
2020-02-28,QLD1,2079.015
2020-02-28,SA1,858.908
2020-02-28,TAS1,107.03
2020-02-28,VIC1,1007.296
2020-02-29,NSW1,1633.767
2020-02-29,QLD1,1684.327
2020-02-29,SA1,880.576
2020-02-29,TAS1,120.483
2020-02-29,VIC1,1417.919
2020-03-01,NSW1,1847.91
2020-03-01,QLD1,2019.792
2020-03-01,SA1,593.035
2020-03-01,TAS1,52.713
2020-03-01,VIC1,1415.154
2020-03-02,NSW1,1757.855
2020-03-02,QLD1,2122.211
2020-03-02,SA1,904.075
2020-03-02,TAS1,106.941
2020-03-02,VIC1,1207.486
2020-03-03,NSW1,628.723
2020-03-03,QLD1,2015.873
2020-03-03,SA1,582.207
2020-03-03,TAS1,116.804
2020-03-03,VIC1,1067.581
2020-03-04,NSW1,693.414
2020-03-04,QLD1,1653.78
2020-03-04,SA1,685.552
2020-03-04,TAS1,90.005
2020-03-04,VIC1,563.534
2020-03-05,NSW1,447.387
2020-03-05,QLD1,1824.67
2020-03-05,SA1,466.87
2020-03-05,TAS1,11.964
2020-03-05,VIC1,518.318
2020-03-06,NSW1,1367.589
2020-03-06,QLD1,1264.358
2020-03-06,SA1,674.731
2020-03-06,TAS1,105.272
2020-03-06,VIC1,947.622
2020-03-07,NSW1,1321.133
2020-03-07,QLD1,1527.909
2020-03-07,SA1,882.451
2020-03-07,TAS1,82.117
2020-03-07,VIC1,1054.502
2020-03-08,NSW1,1235.628
2020-03-08,QLD1,1467.236
2020-03-08,SA1,902.195
2020-03-08,TAS1,86.509
2020-03-08,VIC1,1168.226
2020-03-09,NSW1,1096.812
2020-03-09,QLD1,709.097
2020-03-09,SA1,852.73
2020-03-09,TAS1,66.282
2020-03-09,VIC1,1247.833
2020-03-10,NSW1,1441.47
2020-03-10,QLD1,1378.993
2020-03-10,SA1,884.438
2020-03-10,TAS1,111.719
2020-03-10,VIC1,1403.907
2020-03-11,NSW1,1584.116
2020-03-11,QLD1,1707.732
2020-03-11,SA1,842.532
2020-03-11,TAS1,117.131
2020-03-11,VIC1,1361.195
2020-03-12,NSW1,1595.795
2020-03-12,QLD1,1689.569
2020-03-12,SA1,651.324
2020-03-12,TAS1,71.158
2020-03-12,VIC1,1345.514
2020-03-13,NSW1,1781.839
2020-03-13,QLD1,1701.384
2020-03-13,SA1,543.024
2020-03-13,TAS1,33.865
2020-03-13,VIC1,722.565
2020-03-14,NSW1,744.158
2020-03-14,QLD1,1776.804
2020-03-14,SA1,903.967
2020-03-14,TAS1,79.803
2020-03-14,VIC1,1173.152
2020-03-15,NSW1,1335.64
2020-03-15,QLD1,1822.565
2020-03-15,SA1,886.379
2020-03-15,TAS1,99.801
2020-03-15,VIC1,1103.744
2020-03-16,NSW1,1399.956
2020-03-16,QLD1,2063.722
2020-03-16,SA1,840.438
2020-03-16,TAS1,109.02
2020-03-16,VIC1,1471.977
2020-03-17,NSW1,1455.823
2020-03-17,QLD1,1855.756
2020-03-17,SA1,818.231
2020-03-17,TAS1,101.007
2020-03-17,VIC1,1448.126
2020-03-18,NSW1,1864.53
2020-03-18,QLD1,1929.077
2020-03-18,SA1,645.019
2020-03-18,TAS1,21.502
2020-03-18,VIC1,969.359
2020-03-19,NSW1,1801.619
2020-03-19,QLD1,1872.285
2020-03-19,SA1,725.13
2020-03-19,TAS1,44.971
2020-03-19,VIC1,937.355
2020-03-20,NSW1,1853.351
2020-03-20,QLD1,1989.887
2020-03-20,SA1,666.822
2020-03-20,TAS1,65.76
2020-03-20,VIC1,984.991
2020-03-21,NSW1,1593.053
2020-03-21,QLD1,2067.923
2020-03-21,SA1,804.344
2020-03-21,TAS1,75.946
2020-03-21,VIC1,1085.557
2020-03-22,NSW1,1790.423
2020-03-22,QLD1,1833.929
2020-03-22,SA1,651.257
2020-03-22,TAS1,91.389
2020-03-22,VIC1,1092.272
2020-03-23,NSW1,1261.958
2020-03-23,QLD1,1291.233
2020-03-23,SA1,844.228
2020-03-23,TAS1,106.952
2020-03-23,VIC1,974.627
2020-03-24,NSW1,1047.394
2020-03-24,QLD1,1153.85
2020-03-24,SA1,319.312
2020-03-24,TAS1,110.663
2020-03-24,VIC1,1203.07
2020-03-25,NSW1,1210.968
2020-03-25,QLD1,1505.118
2020-03-25,SA1,846.268
2020-03-25,TAS1,103.072
2020-03-25,VIC1,886.775
2020-03-26,NSW1,1033.989
2020-03-26,QLD1,1741.625
2020-03-26,SA1,853.52
2020-03-26,TAS1,107.875
2020-03-26,VIC1,1341.233
2020-03-27,NSW1,1228.271
2020-03-27,QLD1,1311.752
2020-03-27,SA1,763.279
2020-03-27,TAS1,80.621
2020-03-27,VIC1,1314.118
2020-03-28,NSW1,1296.638
2020-03-28,QLD1,1649.785
2020-03-28,SA1,805.476
2020-03-28,TAS1,96.425
2020-03-28,VIC1,1295.363
2020-03-29,NSW1,1347.444
2020-03-29,QLD1,1615.803
2020-03-29,SA1,691.734
2020-03-29,TAS1,52.902
2020-03-29,VIC1,912.429
2020-03-30,NSW1,1036.578
2020-03-30,QLD1,1822.305
2020-03-30,SA1,794.467
2020-03-30,TAS1,65.066
2020-03-30,VIC1,1053.213
2020-03-31,NSW1,1656.963
2020-03-31,QLD1,1633.018
2020-03-31,SA1,761.198
2020-03-31,TAS1,83.167
2020-03-31,VIC1,1172.777
2020-04-01,NSW1,1147.965
2020-04-01,QLD1,1805.083
2020-04-01,SA1,343.295
2020-04-01,TAS1,76.835
2020-04-01,VIC1,1241.222
2020-04-02,NSW1,969.968
2020-04-02,QLD1,1797.967
2020-04-02,SA1,785.641
2020-04-02,TAS1,12.34
2020-04-02,VIC1,508.172
2020-04-03,NSW1,971.107
2020-04-03,QLD1,1857.869
2020-04-03,SA1,723.279
2020-04-03,TAS1,73.845
2020-04-03,VIC1,1136.347
2020-04-04,NSW1,1522.437
2020-04-04,QLD1,1472.907
2020-04-04,SA1,733.011
2020-04-04,TAS1,59.556
2020-04-04,VIC1,806.699
2020-04-05,NSW1,1704.166
2020-04-05,QLD1,1920.821
2020-04-05,SA1,592.677
2020-04-05,TAS1,98.618
2020-04-05,VIC1,550.479
2020-04-06,NSW1,1581.5
2020-04-06,QLD1,1930.895
2020-04-06,SA1,578.501
2020-04-06,TAS1,98.655
2020-04-06,VIC1,792.339
2020-04-07,NSW1,1216.906
2020-04-07,QLD1,1809.608
2020-04-07,SA1,467.032
2020-04-07,TAS1,104.219
2020-04-07,VIC1,708.052
2020-04-08,NSW1,783.517
2020-04-08,QLD1,1473.524
2020-04-08,SA1,808.075
2020-04-08,TAS1,97.378
2020-04-08,VIC1,971.282
2020-04-09,NSW1,1051.757
2020-04-09,QLD1,1530.078
2020-04-09,SA1,818.14
2020-04-09,TAS1,99.69
2020-04-09,VIC1,1240.189
2020-04-10,NSW1,970.542
2020-04-10,QLD1,1118.932
2020-04-10,SA1,644.445
2020-04-10,TAS1,57.871
2020-04-10,VIC1,926.087
2020-04-11,NSW1,1593.347
2020-04-11,QLD1,1768.892
2020-04-11,SA1,761.701
2020-04-11,TAS1,76.079
2020-04-11,VIC1,989.229
2020-04-12,NSW1,1781.045
2020-04-12,QLD1,1953.05
2020-04-12,SA1,780.221
2020-04-12,TAS1,75.301
2020-04-12,VIC1,668.083
2020-04-13,NSW1,1513.822
2020-04-13,QLD1,1802.544
2020-04-13,SA1,809.007
2020-04-13,TAS1,57.391
2020-04-13,VIC1,1189.798
2020-04-14,NSW1,1691.311
2020-04-14,QLD1,1884.704
2020-04-14,SA1,764.231
2020-04-14,TAS1,78.771
2020-04-14,VIC1,1027.368
2020-04-15,NSW1,1678.974
2020-04-15,QLD1,1662.806
2020-04-15,SA1,577.244
2020-04-15,TAS1,21.021
2020-04-15,VIC1,1022.876
2020-04-16,NSW1,1027.959
2020-04-16,QLD1,1786.751
2020-04-16,SA1,614.346
2020-04-16,TAS1,96.791
2020-04-16,VIC1,979.636
2020-04-17,NSW1,1664.912
2020-04-17,QLD1,1870.752
2020-04-17,SA1,469.368
2020-04-17,TAS1,94.458
2020-04-17,VIC1,934.051
2020-04-18,NSW1,1562.511
2020-04-18,QLD1,1006.756
2020-04-18,SA1,567.544
2020-04-18,TAS1,80.701
2020-04-18,VIC1,723.121
2020-04-19,NSW1,1481.047
2020-04-19,QLD1,1250.117
2020-04-19,SA1,620.736
2020-04-19,TAS1,75.995
2020-04-19,VIC1,1046.958
2020-04-20,NSW1,900.732
2020-04-20,QLD1,1910.454
2020-04-20,SA1,522.25
2020-04-20,TAS1,79.829
2020-04-20,VIC1,853.88
2020-04-21,NSW1,1481.92
2020-04-21,QLD1,1859.362
2020-04-21,SA1,726.765
2020-04-21,TAS1,68.863
2020-04-21,VIC1,1051.639
2020-04-22,NSW1,1696.779
2020-04-22,QLD1,1914.426
2020-04-22,SA1,719.925
2020-04-22,TAS1,91.433
2020-04-22,VIC1,876.593
2020-04-23,NSW1,1659.305
2020-04-23,QLD1,1707.319
2020-04-23,SA1,164.699
2020-04-23,TAS1,77.362
2020-04-23,VIC1,956.871
2020-04-24,NSW1,1641.693
2020-04-24,QLD1,1699.46
2020-04-24,SA1,668.114
2020-04-24,TAS1,74.057
2020-04-24,VIC1,1228.55
2020-04-25,NSW1,1623.552
2020-04-25,QLD1,1674.11
2020-04-25,SA1,523.209
2020-04-25,TAS1,36.414
2020-04-25,VIC1,1052.746
2020-04-26,NSW1,1204.285
2020-04-26,QLD1,1717.279
2020-04-26,SA1,705.063
2020-04-26,TAS1,89.836
2020-04-26,VIC1,756.321
2020-04-27,NSW1,1129.76
2020-04-27,QLD1,1727.084
2020-04-27,SA1,734.425
2020-04-27,TAS1,74.446
2020-04-27,VIC1,1138.694
2020-04-28,NSW1,997.633
2020-04-28,QLD1,1307.714
2020-04-28,SA1,292.138
2020-04-28,TAS1,81.524
2020-04-28,VIC1,1052.17
2020-04-29,NSW1,1097.201
2020-04-29,QLD1,1553.448
2020-04-29,SA1,591.573
2020-04-29,TAS1,43.165
2020-04-29,VIC1,549.821
2020-04-30,NSW1,555.123
2020-04-30,QLD1,1732.021
2020-04-30,SA1,551.194
2020-04-30,TAS1,65.112
2020-04-30,VIC1,702.802
2020-05-01,NSW1,1451.971
2020-05-01,QLD1,1946.139
2020-05-01,SA1,518.615
2020-05-01,TAS1,77.741
2020-05-01,VIC1,478.857
2020-05-02,NSW1,1528.171
2020-05-02,QLD1,1948.61
2020-05-02,SA1,529.136
2020-05-02,TAS1,64.197
2020-05-02,VIC1,679.737
2020-05-03,NSW1,1677.236
2020-05-03,QLD1,1881.542
2020-05-03,SA1,352.604
2020-05-03,TAS1,61.404
2020-05-03,VIC1,791.116
2020-05-04,NSW1,1608.871
2020-05-04,QLD1,1637.79
2020-05-04,SA1,649.155
2020-05-04,TAS1,80.793
2020-05-04,VIC1,602.315
2020-05-05,NSW1,1328.121
2020-05-05,QLD1,1807.607
2020-05-05,SA1,735.483
2020-05-05,TAS1,89.328
2020-05-05,VIC1,1205.373
2020-05-06,NSW1,1563.005
2020-05-06,QLD1,1340.922
2020-05-06,SA1,604.035
2020-05-06,TAS1,41.621
2020-05-06,VIC1,988.441
2020-05-07,NSW1,1239.047
2020-05-07,QLD1,1338.025
2020-05-07,SA1,713.687
2020-05-07,TAS1,53.289
2020-05-07,VIC1,834.345
2020-05-08,NSW1,1562.504
2020-05-08,QLD1,1515.331
2020-05-08,SA1,485.494
2020-05-08,TAS1,62.381
2020-05-08,VIC1,1060.272
2020-05-09,NSW1,1268.398
2020-05-09,QLD1,1721.851
2020-05-09,SA1,651.209
2020-05-09,TAS1,31.569
2020-05-09,VIC1,520.807
2020-05-10,NSW1,1646.038
2020-05-10,QLD1,1374.499
2020-05-10,SA1,584.292
2020-05-10,TAS1,79.474
2020-05-10,VIC1,1025.505
2020-05-11,NSW1,1602.449
2020-05-11,QLD1,1852.704
2020-05-11,SA1,689.118
2020-05-11,TAS1,54.498
2020-05-11,VIC1,964.348
2020-05-12,NSW1,1454.535
2020-05-12,QLD1,1519.477
2020-05-12,SA1,676.598
2020-05-12,TAS1,44.148
2020-05-12,VIC1,792.953
2020-05-13,NSW1,1148.612
2020-05-13,QLD1,1441.613
2020-05-13,SA1,457.639
2020-05-13,TAS1,77.412
2020-05-13,VIC1,761.974
2020-05-14,NSW1,1189.623
2020-05-14,QLD1,1496.41
2020-05-14,SA1,489.781
2020-05-14,TAS1,78.595
2020-05-14,VIC1,1004.573
2020-05-15,NSW1,1153.976
2020-05-15,QLD1,1726.364
2020-05-15,SA1,692.188
2020-05-15,TAS1,85.616
2020-05-15,VIC1,1103.576
2020-05-16,NSW1,1264.248
2020-05-16,QLD1,1507.624
2020-05-16,SA1,708.111
2020-05-16,TAS1,74.11
2020-05-16,VIC1,1150.178
2020-05-17,NSW1,1351.102
2020-05-17,QLD1,1423.298
2020-05-17,SA1,682.483
2020-05-17,TAS1,71.139
2020-05-17,VIC1,1119.758
2020-05-18,NSW1,1041.685
2020-05-18,QLD1,1399.514
2020-05-18,SA1,655.395
2020-05-18,TAS1,69.789
2020-05-18,VIC1,1099.119
2020-05-19,NSW1,1342.5
2020-05-19,QLD1,1344.102
2020-05-19,SA1,567.974
2020-05-19,TAS1,39.339
2020-05-19,VIC1,487.943
2020-05-20,NSW1,1178.481
2020-05-20,QLD1,882.35
2020-05-20,SA1,398.987
2020-05-20,TAS1,60.476
2020-05-20,VIC1,895.553
2020-05-21,NSW1,576.446
2020-05-21,QLD1,651.092
2020-05-21,SA1,378.676
2020-05-21,TAS1,80.631
2020-05-21,VIC1,698.688
2020-05-22,NSW1,956.783
2020-05-22,QLD1,1351.605
2020-05-22,SA1,261.333
2020-05-22,TAS1,84.24
2020-05-22,VIC1,640.686
2020-05-23,NSW1,882.811
2020-05-23,QLD1,560.66
2020-05-23,SA1,423.218
2020-05-23,TAS1,65.84
2020-05-23,VIC1,547.32
2020-05-24,NSW1,994.464
2020-05-24,QLD1,1680.051
2020-05-24,SA1,272.504
2020-05-24,TAS1,59.219
2020-05-24,VIC1,643.158
2020-05-25,NSW1,861.554
2020-05-25,QLD1,1767.854
2020-05-25,SA1,634.263
2020-05-25,TAS1,79.696
2020-05-25,VIC1,1046.167
2020-05-26,NSW1,984.354
2020-05-26,QLD1,1793.899
2020-05-26,SA1,619.944
2020-05-26,TAS1,46.88
2020-05-26,VIC1,1052.886
2020-05-27,NSW1,1040.839
2020-05-27,QLD1,1598.586
2020-05-27,SA1,466.652
2020-05-27,TAS1,60.22
2020-05-27,VIC1,674.214
2020-05-28,NSW1,1465.145
2020-05-28,QLD1,1460.582
2020-05-28,SA1,538.648
2020-05-28,TAS1,77.314
2020-05-28,VIC1,978.957
2020-05-29,NSW1,984.1
2020-05-29,QLD1,1508.174
2020-05-29,SA1,683.753
2020-05-29,TAS1,50.977
2020-05-29,VIC1,1006.091
2020-05-30,NSW1,1354.134
2020-05-30,QLD1,1544.475
2020-05-30,SA1,618.807
2020-05-30,TAS1,66.0
2020-05-30,VIC1,1095.271
2020-05-31,NSW1,1203.346
2020-05-31,QLD1,1176.671
2020-05-31,SA1,336.206
2020-05-31,TAS1,55.026
2020-05-31,VIC1,879.839
2020-06-01,NSW1,1222.711
2020-06-01,QLD1,1391.712
2020-06-01,SA1,587.074
2020-06-01,TAS1,59.325
2020-06-01,VIC1,378.393
2020-06-02,NSW1,1071.673
2020-06-02,QLD1,1862.692
2020-06-02,SA1,537.643
2020-06-02,TAS1,62.783
2020-06-02,VIC1,526.333
2020-06-03,NSW1,1381.885
2020-06-03,QLD1,1778.925
2020-06-03,SA1,442.953
2020-06-03,TAS1,77.225
2020-06-03,VIC1,802.358
2020-06-04,NSW1,1308.367
2020-06-04,QLD1,1547.139
2020-06-04,SA1,664.513
2020-06-04,TAS1,82.05
2020-06-04,VIC1,1042.11
2020-06-05,NSW1,1463.263
2020-06-05,QLD1,1478.346
2020-06-05,SA1,654.629
2020-06-05,TAS1,46.522
2020-06-05,VIC1,1069.647
2020-06-06,NSW1,1456.869
2020-06-06,QLD1,1577.064
2020-06-06,SA1,489.841
2020-06-06,TAS1,54.787
2020-06-06,VIC1,568.279
2020-06-07,NSW1,1178.886
2020-06-07,QLD1,1169.199
2020-06-07,SA1,452.203
2020-06-07,TAS1,72.228
2020-06-07,VIC1,654.527
2020-06-08,NSW1,1339.604
2020-06-08,QLD1,1514.504
2020-06-08,SA1,643.564
2020-06-08,TAS1,69.789
2020-06-08,VIC1,959.239
2020-06-09,NSW1,1083.464
2020-06-09,QLD1,1563.626
2020-06-09,SA1,609.106
2020-06-09,TAS1,67.959
2020-06-09,VIC1,1073.321
2020-06-10,NSW1,622.859
2020-06-10,QLD1,1253.798
2020-06-10,SA1,655.373
2020-06-10,TAS1,48.924
2020-06-10,VIC1,1014.585
2020-06-11,NSW1,1303.017
2020-06-11,QLD1,1462.473
2020-06-11,SA1,645.13
2020-06-11,TAS1,50.445
2020-06-11,VIC1,954.419
2020-06-12,NSW1,818.291
2020-06-12,QLD1,1553.383
2020-06-12,SA1,624.86
2020-06-12,TAS1,17.164
2020-06-12,VIC1,1038.827
2020-06-13,NSW1,1123.021
2020-06-13,QLD1,1174.397
2020-06-13,SA1,157.77
2020-06-13,TAS1,44.815
2020-06-13,VIC1,349.316
2020-06-14,NSW1,1188.177
2020-06-14,QLD1,671.802
2020-06-14,SA1,286.166
2020-06-14,TAS1,73.86
2020-06-14,VIC1,918.438
2020-06-15,NSW1,1366.578
2020-06-15,QLD1,1554.794
2020-06-15,SA1,564.622
2020-06-15,TAS1,33.845
2020-06-15,VIC1,689.482
2020-06-16,NSW1,1366.908
2020-06-16,QLD1,1126.48
2020-06-16,SA1,411.386
2020-06-16,TAS1,40.986
2020-06-16,VIC1,618.706
2020-06-17,NSW1,950.023
2020-06-17,QLD1,1453.466
2020-06-17,SA1,400.513
2020-06-17,TAS1,77.86
2020-06-17,VIC1,850.791
2020-06-18,NSW1,1195.569
2020-06-18,QLD1,1288.717
2020-06-18,SA1,634.6
2020-06-18,TAS1,44.655
2020-06-18,VIC1,915.994
2020-06-19,NSW1,1278.429
2020-06-19,QLD1,1294.865
2020-06-19,SA1,335.28
2020-06-19,TAS1,50.168
2020-06-19,VIC1,823.65
2020-06-20,NSW1,1223.313
2020-06-20,QLD1,1072.027
2020-06-20,SA1,458.554
2020-06-20,TAS1,23.504
2020-06-20,VIC1,746.207
2020-06-21,NSW1,1095.848
2020-06-21,QLD1,1394.464
2020-06-21,SA1,507.376
2020-06-21,TAS1,42.063
2020-06-21,VIC1,441.672
2020-06-22,NSW1,1147.397
2020-06-22,QLD1,1714.169
2020-06-22,SA1,494.428
2020-06-22,TAS1,23.732
2020-06-22,VIC1,463.1
2020-06-23,NSW1,1185.311
2020-06-23,QLD1,1679.904
2020-06-23,SA1,350.7
2020-06-23,TAS1,30.214
2020-06-23,VIC1,592.007
2020-06-24,NSW1,1133.152
2020-06-24,QLD1,1717.156
2020-06-24,SA1,387.45
2020-06-24,TAS1,45.436
2020-06-24,VIC1,541.207
2020-06-25,NSW1,1193.679
2020-06-25,QLD1,1692.975
2020-06-25,SA1,467.752
2020-06-25,TAS1,47.807
2020-06-25,VIC1,722.142
2020-06-26,NSW1,1372.053
2020-06-26,QLD1,1649.613
2020-06-26,SA1,472.011
2020-06-26,TAS1,68.706
2020-06-26,VIC1,813.644
2020-06-27,NSW1,1079.31
2020-06-27,QLD1,1575.173
2020-06-27,SA1,615.569
2020-06-27,TAS1,71.527
2020-06-27,VIC1,764.532
2020-06-28,NSW1,1105.319
2020-06-28,QLD1,937.046
2020-06-28,SA1,627.347
2020-06-28,TAS1,67.629
2020-06-28,VIC1,958.791
2020-06-29,NSW1,1217.276
2020-06-29,QLD1,1598.742
2020-06-29,SA1,644.479
2020-06-29,TAS1,53.449
2020-06-29,VIC1,961.162
2020-06-30,NSW1,1312.596
2020-06-30,QLD1,1474.942
2020-06-30,SA1,606.294
2020-06-30,TAS1,52.367
2020-06-30,VIC1,850.885
2020-07-01,NSW1,1333.984
2020-07-01,QLD1,1418.783
2020-07-01,SA1,618.361
2020-07-01,TAS1,69.635
2020-07-01,VIC1,938.406
2020-07-02,NSW1,1290.309
2020-07-02,QLD1,1470.768
2020-07-02,SA1,526.439
2020-07-02,TAS1,69.431
2020-07-02,VIC1,736.84
2020-07-03,NSW1,1341.934
2020-07-03,QLD1,1642.86
2020-07-03,SA1,458.176
2020-07-03,TAS1,57.539
2020-07-03,VIC1,327.314
2020-07-04,NSW1,1378.988
2020-07-04,QLD1,1728.072
2020-07-04,SA1,422.856
2020-07-04,TAS1,53.699
2020-07-04,VIC1,491.091
2020-07-05,NSW1,1336.592
2020-07-05,QLD1,1636.296
2020-07-05,SA1,486.625
2020-07-05,TAS1,69.759
2020-07-05,VIC1,508.943
2020-07-06,NSW1,1304.051
2020-07-06,QLD1,1665.189
2020-07-06,SA1,505.049
2020-07-06,TAS1,55.721
2020-07-06,VIC1,550.776
2020-07-07,NSW1,1128.876
2020-07-07,QLD1,1586.828
2020-07-07,SA1,295.969
2020-07-07,TAS1,58.869
2020-07-07,VIC1,432.194
2020-07-08,NSW1,977.389
2020-07-08,QLD1,1582.087
2020-07-08,SA1,609.85
2020-07-08,TAS1,50.701
2020-07-08,VIC1,868.137
2020-07-09,NSW1,1303.243
2020-07-09,QLD1,1082.93
2020-07-09,SA1,609.631
2020-07-09,TAS1,47.131
2020-07-09,VIC1,877.974
2020-07-10,NSW1,794.685
2020-07-10,QLD1,1268.786
2020-07-10,SA1,440.033
2020-07-10,TAS1,44.933
2020-07-10,VIC1,649.965
2020-07-11,NSW1,677.657
2020-07-11,QLD1,1417.165
2020-07-11,SA1,496.947
2020-07-11,TAS1,49.154
2020-07-11,VIC1,251.132
2020-07-12,NSW1,1065.489
2020-07-12,QLD1,1224.978
2020-07-12,SA1,440.803
2020-07-12,TAS1,52.342
2020-07-12,VIC1,580.72
2020-07-13,NSW1,1161.577
2020-07-13,QLD1,1550.47
2020-07-13,SA1,628.826
2020-07-13,TAS1,71.02
2020-07-13,VIC1,707.652
2020-07-14,NSW1,1042.145
2020-07-14,QLD1,1813.339
2020-07-14,SA1,611.853
2020-07-14,TAS1,59.374
2020-07-14,VIC1,730.631
2020-07-15,NSW1,1146.576
2020-07-15,QLD1,1817.12
2020-07-15,SA1,655.291
2020-07-15,TAS1,57.09
2020-07-15,VIC1,921.996
2020-07-16,NSW1,1185.355
2020-07-16,QLD1,1835.09
2020-07-16,SA1,630.349
2020-07-16,TAS1,66.842
