I,ROOFTOP,ACTUAL,2,INTERVAL_DATETIME,REGIONID,POWER,QI,TYPE,LASTCHANGED
D,ROOFTOP,ACTUAL,2,"2022/03/03 07:30:00",VIC1,302.782,1,MEASUREMENT,"2022/03/03 07:49:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",NSW1,645.186,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",QLD1,311.073,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",QLDC,79.523,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",QLDN,139.412,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",QLDS,92.139,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",SA1,215.805,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",TAS1,38.053,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",TASN,21.283,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",TASS,16.78,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:00:00",VIC1,568.615,1,MEASUREMENT,"2022/03/03 08:19:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",NSW1,789.453,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",QLD1,448.471,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",QLDC,102.08,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",QLDN,215.918,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",QLDS,130.473,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",SA1,385.396,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",TAS1,58.151,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",TASN,32.637,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",TASS,25.529,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 08:30:00",VIC1,859.393,1,MEASUREMENT,"2022/03/03 08:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",NSW1,951.315,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",QLD1,667.649,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",QLDC,122.933,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",QLDN,282.06,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",QLDS,262.656,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",SA1,557.958,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",TAS1,72.969,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",TASN,42.005,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",TASS,30.993,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 09:00:00",VIC1,1156.127,1,MEASUREMENT,"2022/03/03 09:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",NSW1,2131.766,1,MEASUREMENT,"2022/03/03 12:49:30"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",QLD1,1675.611,1,MEASUREMENT,"2022/03/03 12:49:30"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",QLDC,220.693,1,MEASUREMENT,"2022/03/03 12:49:30"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",QLDN,501.969,1,MEASUREMENT,"2022/03/03 12:49:30"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",QLDS,952.95,1,MEASUREMENT,"2022/03/03 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",SA1,1191.079,1,MEASUREMENT,"2022/03/03 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",TAS1,123.948,1,MEASUREMENT,"2022/03/03 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",TASN,68.318,1,MEASUREMENT,"2022/03/03 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",TASS,55.652,1,MEASUREMENT,"2022/03/03 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/03/03 12:30:00",VIC1,2152.212,1,MEASUREMENT,"2022/03/03 12:49:31"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",NSW1,1892.318,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",QLD1,2509.157,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",QLDC,217.535,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",QLDN,496.46,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",QLDS,1795.162,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",SA1,1194.595,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",TAS1,124.368,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",TASN,66.425,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",TASS,57.946,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:00:00",VIC1,2133.233,1,MEASUREMENT,"2022/03/03 13:19:33"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",NSW1,1793.104,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",QLD1,2583.476,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",QLDC,215.653,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",QLDN,486.518,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",QLDS,1881.305,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",SA1,1183.507,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",TAS1,118.74,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",TASN,59.531,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",TASS,59.177,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 13:30:00",VIC1,2094.488,1,MEASUREMENT,"2022/03/03 13:49:35"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",NSW1,1753.549,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",QLD1,2437.426,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",QLDC,198.1,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",QLDN,462.228,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",QLDS,1777.098,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",SA1,1153.327,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",TAS1,119.881,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",TASN,56.163,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",TASS,63.651,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:00:00",VIC1,2028.678,1,MEASUREMENT,"2022/03/03 14:19:36"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",NSW1,1632.832,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",QLD1,2270.539,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",QLDC,153.616,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",QLDN,437.557,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",QLDS,1679.366,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",SA1,1105.655,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",TAS1,120.062,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",TASN,59.832,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",TASS,60.195,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 14:30:00",VIC1,1949.694,1,MEASUREMENT,"2022/03/03 14:49:39"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",NSW1,1448.436,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",QLD1,2109.247,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",QLDC,71.834,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",QLDN,376.671,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",QLDS,1660.742,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",SA1,1080.516,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",TAS1,109.68,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",TASN,54.448,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",TASS,55.198,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 15:00:00",VIC1,1810.767,1,MEASUREMENT,"2022/03/03 15:19:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",NSW1,0,1,MEASUREMENT,"2022/03/03 19:49:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",QLD1,0,1,MEASUREMENT,"2022/03/03 19:49:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",QLDC,0,1,MEASUREMENT,"2022/03/03 19:49:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",QLDN,0,1,MEASUREMENT,"2022/03/03 19:49:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",QLDS,0,1,MEASUREMENT,"2022/03/03 19:49:40"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",SA1,5.269,1,MEASUREMENT,"2022/03/03 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",TAS1,0,1,MEASUREMENT,"2022/03/03 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",TASN,0,1,MEASUREMENT,"2022/03/03 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",TASS,0,1,MEASUREMENT,"2022/03/03 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 19:30:00",VIC1,0,1,MEASUREMENT,"2022/03/03 19:49:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",NSW1,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",QLD1,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",QLDC,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",QLDN,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",QLDS,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",SA1,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",TAS1,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",TASN,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",TASS,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:00:00",VIC1,0,1,MEASUREMENT,"2022/03/03 20:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",NSW1,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",QLD1,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",QLDC,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",QLDN,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",QLDS,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",SA1,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",TAS1,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",TASN,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",TASS,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 20:30:00",VIC1,0,1,MEASUREMENT,"2022/03/03 20:49:45"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",NSW1,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",QLD1,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",QLDC,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",QLDN,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",QLDS,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",SA1,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",TAS1,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",TASN,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",TASS,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:00:00",VIC1,0,1,MEASUREMENT,"2022/03/03 21:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",NSW1,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",QLD1,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",QLDC,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",QLDN,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",QLDS,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",SA1,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",TAS1,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",TASN,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",TASS,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 21:30:00",VIC1,0,1,MEASUREMENT,"2022/03/03 21:49:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",NSW1,0,1,MEASUREMENT,"2022/03/03 22:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",QLD1,0,1,MEASUREMENT,"2022/03/03 22:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",QLDC,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",QLDN,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",QLDS,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",SA1,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",TAS1,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",TASN,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",TASS,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/03 22:00:00",VIC1,0,1,MEASUREMENT,"2022/03/03 22:19:43"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",NSW1,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",QLD1,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",QLDC,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",QLDN,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",QLDS,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",SA1,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",TAS1,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",TASN,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",TASS,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:00:00",VIC1,0,1,MEASUREMENT,"2022/03/04 03:19:39"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",NSW1,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",QLD1,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",QLDC,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",QLDN,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",QLDS,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",SA1,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",TAS1,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",TASN,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",TASS,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 03:30:00",VIC1,0,1,MEASUREMENT,"2022/03/04 03:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",NSW1,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",QLD1,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",QLDC,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",QLDN,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",QLDS,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",SA1,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",TAS1,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",TASN,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",TASS,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:00:00",VIC1,0,1,MEASUREMENT,"2022/03/04 04:19:41"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",NSW1,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",QLD1,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",QLDC,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",QLDN,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",QLDS,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",SA1,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",TAS1,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",TASN,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",TASS,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 04:30:00",VIC1,0,1,MEASUREMENT,"2022/03/04 04:49:44"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",NSW1,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",QLD1,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",QLDC,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",QLDN,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",QLDS,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",SA1,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",TAS1,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",TASN,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",TASS,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:00:00",VIC1,0,1,MEASUREMENT,"2022/03/04 05:19:42"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:30:00",NSW1,0,1,MEASUREMENT,"2022/03/04 05:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:30:00",QLD1,0,1,MEASUREMENT,"2022/03/04 05:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:30:00",QLDC,0,1,MEASUREMENT,"2022/03/04 05:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:30:00",QLDN,0,1,MEASUREMENT,"2022/03/04 05:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:30:00",QLDS,0,1,MEASUREMENT,"2022/03/04 05:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:30:00",SA1,0,1,MEASUREMENT,"2022/03/04 05:49:46"
D,ROOFTOP,ACTUAL,2,"2022/03/04 05:30:00",TAS1,0,1,MEASUREMENT,"2022/03/04 05:49:46"
